approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches
PyGenProg,markup,1,1,sequential,V,10,10,1,10,11,20,2.632326602935791,230.65765285491943,112.56886124610901,0.4,1.0,0.34,0.5074626865671642,0.67,17
PyGenProg,markup,1,1,sequential,V,30,30,1,10,11,60,2.8949499130249023,242.85761308670044,125.50978636741638,0.4,1.0,0.34,0.5074626865671642,0.67,17
PyGenProg,markup,1,1,sequential,V,50,50,1,10,11,100,3.3713502883911133,347.21210646629333,114.1220760345459,0.4,1.0,0.34,0.5074626865671642,0.67,17
PyGenProg,markup,1,1,sequential,C,5,5,0,0,10,10,2.478210926055908,274.4043607711792,50.922287702560425,0.509090909090909,1.0,0.46,0.6301369863013699,0.73,1
PyGenProg,markup,1,1,sequential,C,10,10,0,0,20,20,3.300173044204712,320.2467589378357,49.14256501197815,0.4,1.0,0.34,0.5074626865671642,0.67,1
PyGenProg,markup,1,1,sequential,C,30,30,0,0,60,60,2.389719247817993,283.6536617279053,64.05032396316528,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1
PyGenProg,markup,1,1,sequential,C,50,50,0,0,100,100,3.2741167545318604,329.8900873661041,55.307716846466064,0.4,1.0,0.34,0.5074626865671642,0.67,2
PyGenProg,markup,1,10,sequential,B,0,0,1,10,11,11,2.374967575073242,221.2968554496765,53.29946780204773,0.5072727272727273,0.9583333333333334,0.46,0.6216216216216216,0.72,1
PyGenProg,markup,1,10,sequential,F,5,5,1,10,10,11,2.4845995903015137,329.95860600471497,129.37817335128784,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,20
PyGenProg,markup,1,10,sequential,F,10,10,1,10,20,11,2.599642515182495,290.19324803352356,141.71950459480286,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,17
PyGenProg,markup,1,10,sequential,F,30,30,1,10,60,11,2.8530404567718506,376.05860233306885,107.3086621761322,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,16
PyGenProg,markup,1,10,sequential,F,50,50,1,10,100,11,2.6610960960388184,328.2981946468353,110.06973004341125,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,18
PyGenProg,markup,1,10,sequential,V,5,5,1,10,11,10,3.151653289794922,296.260906457901,81.14026141166687,0.4,1.0,0.34,0.5074626865671642,0.67,8
PyGenProg,markup,1,10,sequential,V,10,10,1,10,11,20,2.5488498210906982,301.91962790489197,89.95401549339294,0.4,1.0,0.34,0.5074626865671642,0.67,8
PyGenProg,markup,1,10,sequential,V,30,30,1,10,11,60,2.794656991958618,329.68308186531067,80.62491583824158,0.4,1.0,0.34,0.5074626865671642,0.67,8
PyGenProg,markup,1,10,sequential,V,50,50,1,10,11,100,2.6380727291107178,338.88116979599,77.45756435394287,0.4,1.0,0.34,0.5074626865671642,0.67,8
PyGenProg,markup,1,10,sequential,C,5,5,0,0,10,10,2.3943636417388916,391.63346672058105,95.14727544784546,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,11
PyGenProg,markup,1,10,sequential,C,10,10,0,0,20,20,3.1292736530303955,507.9464383125305,59.645402669906616,0.4,1.0,0.34,0.5074626865671642,0.67,1
PyGenProg,markup,1,10,sequential,C,30,30,0,0,60,60,3.3787081241607666,639.8352642059326,64.16644144058228,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,3
PyGenProg,markup,1,10,sequential,C,50,50,0,0,100,100,2.5837154388427734,518.7928965091705,50.41154956817627,0.6890909090909091,0.9705882352941176,0.66,0.7857142857142857,0.82,1
PyGenProg,markup,2,1,sequential,B,0,0,1,10,11,11,2.425328254699707,202.97564220428467,61.64203643798828,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,2
PyGenProg,markup,2,1,sequential,F,5,5,1,10,10,11,2.4070136547088623,317.99488830566406,135.01487064361572,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,25
PyGenProg,markup,2,1,sequential,F,10,10,1,10,20,11,2.677726984024048,418.56963777542114,148.09902596473694,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,24
PyGenProg,markup,2,1,sequential,F,30,30,1,10,60,11,2.575415849685669,278.28693294525146,149.71282410621643,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,20
PyGenProg,markup,2,1,sequential,F,50,50,1,10,100,11,2.676595449447632,286.9773259162903,125.30275654792786,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,18
PyGenProg,markup,2,1,sequential,V,5,5,1,10,11,10,3.287858486175537,273.8235800266266,127.46904730796814,0.4290909090909091,0.4666666666666667,0.42,0.4421052631578947,0.47,11
PyGenProg,markup,2,1,sequential,V,10,10,1,10,11,20,2.7913527488708496,289.6575322151184,95.18373227119446,0.4290909090909091,0.4666666666666667,0.42,0.4421052631578947,0.47,11
PyGenProg,markup,2,1,sequential,V,30,30,1,10,11,60,2.938894510269165,250.33732843399048,98.31237530708313,0.4290909090909091,0.4666666666666667,0.42,0.4421052631578947,0.47,11
PyGenProg,markup,2,1,sequential,V,50,50,1,10,11,100,2.819864511489868,228.1111159324646,97.194491147995,0.4290909090909091,0.4666666666666667,0.42,0.4421052631578947,0.47,11
PyGenProg,markup,2,1,sequential,C,5,5,0,0,10,10,2.5002806186676025,423.9960367679596,108.25214385986328,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,5
PyGenProg,markup,2,1,sequential,C,10,10,0,0,20,20,3.2718706130981445,414.5663480758667,78.51818776130676,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,6
PyGenProg,markup,2,1,sequential,C,30,30,0,0,60,60,2.443495035171509,384.0543484687805,71.68859243392944,0.1890909090909091,0.2,0.18,0.1894736842105263,0.23,1
PyGenProg,markup,2,1,sequential,C,50,50,0,0,100,100,2.574833631515503,364.8309450149536,90.23279476165771,0.1890909090909091,0.2,0.18,0.1894736842105263,0.23,1
PyGenProg,markup,2,10,sequential,B,0,0,1,10,11,11,3.2161879539489746,441.8366131782532,103.5237979888916,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,14
PyGenProg,markup,2,10,sequential,F,5,5,1,10,10,11,3.4607808589935303,394.51644492149353,121.3023190498352,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,19
PyGenProg,markup,2,10,sequential,F,10,10,1,10,20,11,2.4639732837677,485.4435079097748,128.26129698753357,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,22
PyGenProg,markup,2,10,sequential,F,30,30,1,10,60,11,2.5241591930389404,338.1557116508484,125.62698698043823,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,21
PyGenProg,markup,2,10,sequential,F,50,50,1,10,100,11,2.5588438510894775,452.6226089000702,128.5934398174286,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,17
PyGenProg,markup,2,10,sequential,V,5,5,1,10,11,10,2.820096969604492,329.3182044029236,99.4746470451355,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,11
PyGenProg,markup,2,10,sequential,V,10,10,1,10,11,20,2.7581260204315186,327.46755814552307,114.77179336547852,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,11
PyGenProg,markup,2,10,sequential,V,30,30,1,10,11,60,3.3177812099456787,321.524653673172,93.672926902771,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,11
PyGenProg,markup,2,10,sequential,V,50,50,1,10,11,100,2.6621100902557373,380.4773452281952,116.07698607444763,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,11
PyGenProg,markup,2,10,sequential,C,5,5,0,0,10,10,3.175391435623169,711.696991443634,60.85816144943237,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1
PyGenProg,markup,2,10,sequential,C,10,10,0,0,20,20,2.402364730834961,510.4648530483246,114.77386617660522,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,15
