approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches
PyGenProg,markup,1,10,sequential,C,30,30,0,0,60,60,2.8334696292877197,748.2860624790192,64.3224139213562,0.6890909090909091,0.9705882352941176,0.66,0.7857142857142857,0.82,1
PyGenProg,markup,1,10,sequential,C,50,50,0,0,100,100,2.8036487102508545,790.324102640152,64.69124364852905,0.27636363636363637,0.4,0.24,0.3,0.44,1
PyGenProg,markup,2,1,sequential,B,0,0,1,10,11,11,2.9096720218658447,210.1020622253418,75.09033608436584,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,4
PyGenProg,markup,2,1,sequential,F,5,5,1,10,10,11,2.5089306831359863,262.17056345939636,138.93659448623657,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,16
PyGenProg,markup,2,1,sequential,F,10,10,1,10,20,11,2.499173879623413,288.19890546798706,143.5395646095276,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,21
PyGenProg,markup,2,1,sequential,F,30,30,1,10,60,11,2.743020534515381,270.2223048210144,127.88740038871765,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,17
PyGenProg,markup,2,1,sequential,F,50,50,1,10,100,11,3.0312252044677734,334.0412564277649,120.17757868766785,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,14
PyGenProg,markup,2,1,sequential,V,5,5,1,10,11,10,2.741001844406128,191.34355878829956,84.05925917625427,0.4290909090909091,0.4666666666666667,0.42,0.4421052631578947,0.47,7
PyGenProg,markup,2,1,sequential,V,10,10,1,10,11,20,2.7393600940704346,181.47176361083984,85.94950032234192,0.4290909090909091,0.4666666666666667,0.42,0.4421052631578947,0.47,7
PyGenProg,markup,2,1,sequential,V,30,30,1,10,11,60,2.618622303009033,197.29037976264954,84.54399371147156,0.4290909090909091,0.4666666666666667,0.42,0.4421052631578947,0.47,7
PyGenProg,markup,2,1,sequential,V,50,50,1,10,11,100,2.464816093444824,187.36050820350647,84.71435451507568,0.4290909090909091,0.4666666666666667,0.42,0.4421052631578947,0.47,7
